Time(s),CH1V,CH2V
7.520000e-05,1.795733e+01,4.382667e+00
7.540000e-05,1.874933e+01,4.773334e+00
7.560000e-05,1.942667e+01,5.188000e+00
7.580000e-05,2.012800e+01,5.693334e+00
7.600000e-05,2.085067e+01,6.200000e+00
7.620000e-05,2.139334e+01,6.498667e+00
7.640000e-05,2.177733e+01,6.774667e+00
7.660000e-05,2.204934e+01,7.004001e+00
7.680000e-05,2.259200e+01,7.304000e+00
7.700000e-05,2.274933e+01,7.349334e+00
7.720000e-05,2.284000e+01,7.510667e+00
7.740000e-05,2.295333e+01,7.510667e+00
7.760000e-05,2.306667e+01,7.672000e+00
7.780000e-05,2.308933e+01,7.625334e+00
7.800000e-05,2.279467e+01,7.418667e+00
7.820000e-05,2.265867e+01,7.234667e+00
7.840000e-05,2.241067e+01,7.304000e+00
7.860000e-05,2.209467e+01,6.958667e+00
7.880000e-05,2.152934e+01,6.705334e+00
7.900000e-05,2.103200e+01,6.268001e+00
7.920000e-05,2.062534e+01,6.061334e+00
7.940000e-05,2.015067e+01,5.670667e+00
7.960000e-05,1.947200e+01,5.280000e+00
7.980000e-05,1.874933e+01,4.865334e+00
8.000000e-05,1.818400e+01,4.452000e+00
8.020000e-05,1.736934e+01,3.968000e+00
8.040000e-05,1.515467e+01,2.749334e+00
8.060000e-05,3.490667e+00,-5.553334e+00
8.080000e-05,8.466668e-01,-7.117334e+00
8.100000e-05,7.333334e-01,-7.462667e+00
8.120000e-05,7.560000e-01,-7.577334e+00
8.140000e-05,7.333334e-01,-7.440001e+00
8.160000e-05,8.240001e-01,-7.348001e+00
8.180000e-05,7.786667e-01,-7.600000e+00
8.200000e-05,7.786667e-01,-7.532001e+00
8.220000e-05,7.333334e-01,-7.485334e+00
8.240000e-05,7.333334e-01,-7.646667e+00
8.260000e-05,7.106667e-01,-7.462667e+00
8.280000e-05,6.880000e-01,-7.577334e+00
8.300000e-05,6.880000e-01,-7.485334e+00
8.320000e-05,7.333334e-01,-7.532001e+00
8.340000e-05,7.560000e-01,-7.532001e+00
8.360000e-05,7.333334e-01,-7.600000e+00
8.380000e-05,1.298667e+00,-7.186667e+00
8.400000e-05,1.864000e+00,-6.680000e+00
8.420000e-05,2.586667e+00,-6.312000e+00
8.440000e-05,3.061334e+00,-5.921334e+00
